seq,pro-growth
An economic analysis (EA) was carried out to assess the economic viability of the project investments as the project will be implemented in the public sector with the use of public financing resources.,0.8662321784279563
The proposed investments have been evaluated by the economic internal rate of return (EIRR) and the net present value (NPV) calculated at a discount rate of 6 percent as recommended by the World Bank Guidance 47.,0.9130489175969904
"The economic analysis of the project investments uses economic project costs that exclude taxes, duties and price contingencies.",0.18401614102450284
Estimated project benefits.,0.8442836241288618
Reduction of and reduction of point and non-point pollution sources through investments in wastewater treatment and other sanitation facilities would improve the public and ecosystems health by reducing the risk of diseases and protecting quality of surface and groundwater resources in the Vjosa river basin.,0.5152641209689054
"The cleaner environments will improve the aesthetics of the coastal area and provide additional opportunities for the development of tourism, increasing employment and incomes of the local population.",0.8794703917069868
The flow of economic benefits in the âwith the projectâ situation considered in this EA comes from the implementation of investments in Component 1 and 2.,0.8652419176968661
Discounting Costs and Benefits in Economic Analysis of World Bank Projects.,0.9324712753295898
The project will also establish a performanceâbased investment system to users that agree on transitioning to better management systems.,0.7392013723200018
"Benefits of Component 1 investments in municipal solid waste management are expected to result in the additional collection and recycling of 2,500 tons of municipal waste a year in the Vlora South Girokaster.",0.5914450125260786
Investments in the local communities will support behavior change for cleaner and greener urban space and healthier coastal and aquatic ecosystems.,0.4481578306718306
The estimated project benefits of Component 1 investments included the economic value of the increased quantities of the recycled and reused materials as well as the increased value of land and properties in the vicinity of the municipalities and rural agglomerations benefiting from project.,0.8430362181230024
"Estimated benefits of the EBPIs implementation included the reduced burden from diarrheal morbidity and productivity losses due to poor sanitation for over 8,600 people, and increased value of housing with improved on-site sanitation, assumed equivalent to the amount of investment made.",0.9043899015946821
"Component 2 investments will support the construction of six wastewater/sludge treatment (WWT) plants that are expected improve the quality of recreational water, reduce the negative impacts on the environment due to water and ecosystem degradation, and contribute to the reduction of GHG emissions.",0.2647164084694602
"The improved wastewater treatment in the area is also expected to reduce the negative effects of untreated wastewater on agricultural productivity, the market value of crops, the number of tourists visiting the area (or willingness to pay for tourist services) and the quality and market value of fish and shellfish catches.",0.00013589497062970292
The applied approach to the estimation of benefits of investments in wastewater treatment plants is based on determining the economic damage associated with certain water pollutants to the environment.,0.6977877183393999
"This will result in the total pollutant load reduction of 2,060 ton/year with the estimated annual economic value of $3.95 million.",0.5556390502236106
"In addition to the construction of new WWTPs to benefit 30,100 people living in urban agglomerations, Component 2 investments will also finance new sewers connections for 10,300 people.",0.9451685818758878
"Additionally, 11,531 people living outside the urban agglomerations will gain access to improved on-site or decentralized sanitation solutions such as individual septic tanks or mini treatment plants for small groups or households.",0.46880015459927643
"Together with the support envisaged by EBPIs, the total of about 20,000 people will benefit from the improved on-site sanitation solutions as a result of the project implementation.",0.7537695277820934
The estimated benefits from the on-site sanitation 7 The World Bank Clean and Resilient Environment for Blue Sea Project (P176163) investments include reduced burden from morbidity with diarrheal diseases by at least 15 percent 48.,0.2830809246410023
The reduced morbidity burden is estimated as economic value of avoided medical treatment cost as well as avoided productivity losses due to reduced days of sickness and caretaker time required.,0.7112034017389471
The on-site sanitation interventions will also increase the value of the housing provided with improved sanitation solutions.,0.398835919120095
"Augmenting the impact of investments in new sanitation infrastructure, the project will also finance the implementation of NBS integrated solutions for further prevention of water pollution in selected locations in the Vjosa river basin.",0.8684357729825106
The restoration of 200 ha of wetlands will further reduce the TN and TP pollutants load in the river with the estimated economic benefit of $2.05 million/year.,0.8425973545421254
"The project area is in the South Albaniaâs Coastal Belt that has its distinctive potential for high value tourism as a driver of local, regional, and national economic growth.",0.6687501127069647
"There is a mutually reinforcing relationship between the cleaner environment, better sanitation and water and wastewater infrastructure, and the development of tourism.",0.4279464808377353
"The research results based on worldwide data showed that a 1% increase in the population with access to improved sanitation is associated with a 2.6 % increase in the number of tourist arrivals, confirming therefore that improved sanitation is an important aspect of supporting tourism development.",0.7396783828735352
"Specifically, it showed that a 1% increase in environmental expenditure supports an increase of 2% in international tourism.",0.5248778083107688
"However, in turn, increasing tourism also increases a pressure on the environmental resources and local water and sanitation infrastructure.",0.607033599506725
The potential tourism-related economic benefits of improved sanitation and wastewater treatment in the project area have been assessed within the project economic analysis.,0.9397374066439542
"It was assumed that the necessary investments in touristic infrastructure to support the tourism increase are funded by the PIUTD and other government investment activities in the area, outside of the CARE project.",0.9161103855479847
It is estimated that the improved environmental situation in the area due to the project investments will result in the economic benefit of tourism increase at $4.3 million/year.,0.8534915230490945
49World Bank Project for Urban and Tourist Development in Albania.,0.559923605485396
"According to these calculations, the value of the GHG emissions reduction over the project lifetime constitutes between 3.8 percent (the low case) and 7.4 percent (the high case) of the project total benefit, slightly increasing the total net project benefits and the project economic efficiency indicators (see Table 4.2).",0.3957731940529563
Economic cost benefit analysis has been conducted for the total package of investments as well as separately for each of the two main investment components on (i) improving solid waste management and (ii) wastewater treatment and sanitation improvement.,0.9101891951127485
In all cases the proposed investments were found to be economically feasible with the EIRR exceeding the threshold of 6% of opportunity cost of capital.,0.8587895306673917
"Results of the project economic analysis demonstrate that the proposed package of investments is economically viable, with the project NPV estimated at 22.1 million and EIRR â at 9.5 % (without accounting for GHG emissions reduction co-benefits).",0.9426251324740323
"The project withstands the cost overrun by 30 percent or the benefits reduction by 20 percent, with the NPV remaining positive and the EIRR still holding above the 6% threshold.",0.8485878164117987
Summary of EA results with and without carbon value accounting Investments W/O accounting for value W/accounting for value of W/accounting for value of of GHG emission reduction GHG emission reduction â GHG emission reduction â LOW case HIGH case NPV ($ million) EIRR NPV ($ million) EIRR NPV ($million) EIRR Project total (with project 22.1 9.5% 26.6 10.1% 31.2 10.7% total investment cost) 17.,0.7765782096169211
The benefits quantified in the economic analysis capture only part of the project benefits and their total economic value estimated in this EA is therefore considered to be conservative.,0.07820884747938676
"The project will improve the quality and reliability of such important public services as sewerage water treatment, and collection and processing of solid waste this improving the environmental and socio-economic situation in the project area.",0.2996186776594682
"To ensure a sustainability of the project results into the future, the current structure of tariffs for the sewerage and solid waste management services will need to be assessed towards the possibility of higher recovery of O&M cost and increasing the role of the private sector in the services provision.",0.13371367888017135
