seq,pro-growth
"Improved water environment management system in the demonstration sub-basins (Hunan) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome No Text 39,599,408.00 9.90 Period Value Allocated Amount (USD) Formula Baseline No 2022 Integrated Water and Environment Management 12,811,573.00 US$12,811,572.7 for the approval of Plan covering, among others, for the Yuan River the integrated water and basin approved environment management plan for the Yuan River basin 2023 Technical guidelines for data connection under 12,811,573.00 US$12,811,572.7 for the issuance of the river chief system Information platform the technical guidelines for data issued sharing under the river chief system Information platform 2024 The Ecological Flow Requirements at approved 4,658,754.00 US$4,658,753.71 per year control sections on the mainstream and major tributaries of the Yuan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) 2025 The Ecological Flow Requirements at approved 4,658,754.00 US$4,658,753.71 per year control sections on the mainstream and major  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) tributaries of the Yuan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) 2026 The Ecological Flow Requirements at approved 4,658,754.00 US$4,658,753.71 per year control sections on the mainstream and major tributaries of the Yuan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) D LI_TBL_M ATRIX DLI 3 DLI 3-1a.",0.3775609189813787
"Improved township municipal wastewater service system (Hunan) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome Yes Text 57,722,424.00 14.43 Period Value Allocated Amount (USD) Formula Baseline 0 Integrated Wastewater Management Strategy issued; 0 Wastewater Plant and Network Integration Arrangement Established; 2753 tons of COD reduced 2022 1 Integrated Wastewater Management Strategy 9,423,052.00 US$1886.80 per ton of COD issued; 1 Wastewater Plant and Network reduced; US$1.46m for one strategy Integration Arrangement Established; 3451 tons issued; US$1.46m for one of COD reduced at township-level wastewater integration arrangement established treatment plants in the Demonstration Counties 2023 3 Integrated Wastewater Management Strategy 12,820,424.00 US$1886.80 per ton of COD issued; 4480 tons of COD reduced at township- reduced; US$1.46m for one strategy level wastewater treatment plants in the issued; US$1.46m for one Demonstration Counties integration arrangement established  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) 2024 1 Wastewater Plant and Network Integration 10,855,874.00 US$1886.80 per ton of COD Arrangement Established; 4982 tons of COD reduced; US $1.46m for one reduced at township-level wastewater treatment strategy issued; US$1.46m for one plants in the Demonstration Counties integration arrangement established 2025 2 Wastewater Plant and Network Integration 13,017,396.00 US$1886.80 per ton of COD Arrangement Established; 5356 tons of COD reduced; US $1.46m for one reduced at township-level wastewater treatment strategy issued; US$1.46m for one plants in the Demonstration Counties integration arrangement established 2026 6151 tons of COD reduced at township-level 11,605,678.00 US$1886.80 per ton of COD wastewater treatment plants in the reduced; US$1.46m for one strategy Demonstration Counties issued; US$1.46m for one integration arrangement established D LI_TBL_M ATRIX DLI 4 DLI 3-2a.",0.846074104309082
"River Chief System Platforms Integrated (Jiangxi) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Output Yes Number 39,830,114.00 9.96 Period Value Allocated Amount (USD) Formula Baseline 50.00 2022 58.00 7,847,400.00 US$135,300 for each functional connection established or maintained 2023 65.00 7,847,255.00 US$120,727 for each functional connection established or maintained 2024 86.00 8,045,103.00 US$197,903 for provincial platform connected to basin platform; US$92,320 for each functional platform connected or maintained 2025 98.00 8,045,200.00 US$197,900 for the maintenance of the provincial with the basin connection US$80,900 for maintaining county connections 2026 112.00 8,045,156.00 US$197,900 for maintenance of the connection of the provincial with the basin platform; US$70,696 for maintaining county connections  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) D LI_TBL_M ATRIX DLI 7 DLI 2b.",0.5045709176497026
"Improved water environment management system in the demonstration sub-basins (Jiangxi) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome No Text 39,000,000.00 9.75 Period Value Allocated Amount (USD) Formula Baseline No 2022 Integrated water and environment management 12,000,000.00 US$12 million for the approval of plan for Gan River basin approved the Integrated water and environment management plan for Gan River Basin 2023 A water environment information platform for 12,000,000.00 US$12 million for the establishment the Gan River basin established of water environment information platform for the Gan River basin 2024 The Ecological Flow Requirements at approved 5,000,000.00 US$5 million per year control sections on the mainstream and major tributaries of the Gan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) 2025 The Ecological Flow Requirements at approved 5,000,000.00 US$5 million per year control sections on the mainstream and major tributaries of the Gan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) 2026 The Ecological Flow Requirements at approved 5,000,000.00 US$5 million per year control sections on the mainstream and major  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) tributaries of the Gan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) D LI_TBL_M ATRIX DLI 8 DLI 3-1b.",0.3709968220103871
"Improved township municipal wastewater service system (Jiangxi) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome Yes Text 58,940,212.00 14.74 Period Value Allocated Amount (USD) Formula Baseline 0 Integrated Wastewater Management Strategy issued; 0 Wastewater Plant and Network Integration Arrangement Established; 3603.15 tons of COD reduced at township-level wastewater treatment plants 2022 3 Integrated Wastewater Management Strategy 13,650,356.00 US$2,200 per ton of COD reduced; issued; 2 Wastewater Plant and Network US$1m per county issuing a Integration Arrangement Established; 3,931.98 strategy; US$1m per county tons of COD reduced at township-level establishing an integration wastewater treatment plants arrangement 2023 3 Integrated Wastewater Management Strategy 13,982,314.00 US$2,200 per ton of COD reduced; issued; 2 Wastewater Plant and Network US$1m per county issuing a Integration Arrangement Established; 4,082.87 strategy; US$1m per county tons of COD reduced at township-level establishing an integration wastewater treatment plants arrangement 2024 2 Wastewater Plant and Network Integration 11,477,336.00 US$2,200 per ton of COD reduced; Arrangement Established; 4,307.88 tons of COD US$1m per county issuing a reduced at township-level wastewater treatment strategy; US$1m per county establishing an integration  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) plants arrangement 2025 4,440.17 tons of COD reduced at township-level 9,768,374.00 US$2,200 per ton of COD reduced; wastewater treatment plants US$1m per county issuing a strategy; US$1m per county establishing an integration arrangement 2026 4,573.56 tons of COD reduced at township-level 10,061,832.00 US$2,200 per ton of COD reduced; wastewater treatment plants US$1m per county issuing a strategy; US$1m per county establishing an integration arrangement D LI_TBL_M ATRIX DLI 9 DLI 3-2b.",0.8546224940906871
"Improved township municipal wastewater service system (Hunan) Improved wastewater service system is defined by: (1) the issuance of integrated wastewater management strategy by each demonstration county; such strategy will need to set out institutional arrangements, financial sustainability, performance- Description based measures for integrated operation and maintenance, including considerations on employment equity and a workforce roadmap for addressing gender gaps, measures to increase climate resilience and promote low-carbon  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) technologies (2) COD Reduced at township-level WWTPs will be measured by influent COD minus discharged COD at the WWTPs (3) Wastewater Treatment Plant and Network Integration Arrangement established.",0.8496245470913973
"Improved township municipal wastewater service system (Jiangxi) Improved wastewater service system is defined by: (1) Integrated wastewater management strategy means a county-level strategy, acceptable to the Bank, to be issued by each Demonstration County, that sets out institutional arrangements, Description financial sustainability, performance based measures for integrated operation and maintenance, including considerations on employment equity and a workforce roadmap for addressing gender gaps, measures to increase climate resilience and promote low-carbon technologies (2) COD Reduced measured by influent COD minus discharged COD at WWTPs (3)  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) Wastewater Treatment Plant and Network Integration Arrangement means an arrangement, acceptable to the Bank, to be established by each Demonstration County in the form of a contract, an agreement or such other instrument set forth in the Program Implementation Plan, specifying the roles, responsibilities and performance standards for the provision of integrated wastewater services by service provider(s) assigned with the operation and maintenance of the wastewater treatment plants and/or the sewage network.",0.8413841941139915
"An expected US$6,126 million (93.87 percent) will be funded by the Government and US$400 million (6.13 percent) will be financed by IBRD loan (see Section II.C).",0.008435988290743395
"The amounts grew substantially from 2016 to 2018 and stabilized in 2019 and 2020, despite the negative impacts of tax cuts and COVID-19 on fiscal revenue.",0.69861008904197
"According to officials from the Jiangxi PDF, the RBECP funds will reach CNY 3,275 million in 2021 and at least maintain this level during the 14th FYP period and beyond.",0.34310930425470526
"Total funding (CNY, millions) 2,091 2,690 3,125 3,118 3,125 16,375 % of total general public budget 0.97 1.20 1.32 1.25 1.25 2.00 revenue % of GDP 0.11 0.13 0.14 0.13 0.12 0.13 Source: Jiangxi Provincial Department of Finance.",0.5262990864840421
The total funding increased significantly from CNY 4.3 billion in 2018 to CNY 4.9 billion in 2020.,0.54930119080977
This suggests that the source of funds for the Government program in Hunan Province is relatively stable and guaranteed.,0.37155710567127576
"Scale of Water Environmental Management Funds in Hunan Province (2018â2026) 2018 2019 2020 2022â2026 (Estimated) Total funding (CNY, millions) 4,300 4,807 4,961 23,446 % of total general public budget revenue 1.50 1.60 1.65 1.58 % of GDP 0.12 0.12 0.12 0.12 Table 3.3.",0.8003087477250532
"Funding Sources for Water Environmental Management in Hunan 2018â2020 (CNY, millions) 2018 2019 2020 Funding Source Agency 4,299.6 4,807.43 4,960.66 Wastewater and Waste (including sludge management) DHURD 516.91 708.29 598.78 Rural Environment Improvement (including rural waste and DARA 1,857.12 1,315.24 969.61 wastewater management) Water pollution control and reduction DWR 1,146.48 1,744.31 2,412.22 Livestock and Poultry Breeding Pollution Management DARA 779.09 1,039.59 980.05 10.",0.20893877202814276
"Provincial commitments toward implementation of the Government program under the 14th FYP (2021 to 2025) amount to CNY 37.12 billion (US$5.74 billion), of which CNY 7.41 billion (US$1.14 billion) is allocated toward investments in water supply protection, CNY 21.99 billion (US$3.40 billion) invested in water pollution prevention and treatment, and CNY 7.72 billion (US$1.19 billion) invested in water ecological protection and restoration, providing an adequate basis for this PforR.",0.902842868458141
Program expenditure efficiency focuses on whether the Program expenditures can achieve the desired targets and realize value for money.,0.442717508836226
"Therefore, the funding allocation rule provides a strong incentive for the counties to achieve the desirable objectives set by the provincial government and helps ensure value for money.",0.817879243330522
"According to self-reviewed reports from 76 counties in 9 municipalities in Jiangxi Province in 2018, the amount of the RBECP allocated to each county (cities, districts) has a significant negative correlation with its economic development level and with the level of local government financial resources (see Figure 3.2).",0.06919676065444946
"The less developed the local economy is, and the less its fiscal revenues are, the greater the amount of RBECP allocated.",0.4458308653397994
"Allocated RBECP and GDP (left), Total Fiscal Revenue (right) by County in 2018 1.6 12 1.4 River basin ecological compensation fund 10 River basin ecological compensation fund 1.2 income/Total fiscal revenueï¼%ï¼ 8 1 income/GDPï¼%ï¼ 0.8 6 0.6 4 0.4 2 0.2 0 0 0 5 10 15 -2 -0.2 0 20 40 60 80 -0.4 -4 GDPï¼billionï¼ Total fiscal revenueï¼billionï¼ Source: World Bank team based on data from Jiangxi and Hunan PDFs.",0.9188112779097124
"Financial Situation in Terms of General Public Budget, Jiangxi (CNY, billions) CNY, billions As Percentage of GDP (%) 2016 2017 2018 2019 2020 2016 2017 2018 2019 2020 Expenditure 60.85 63.70 73.73 69.81 86.98 3.31 3.15 3.25 2.83 3.39 Revenue 14.66 24.88 27.98 28.98 29.29 0.80 1.23 1.23 1.17 1.14 Tax 4.05 11.74 13.91 14.26 14.11 0.22 0.58 0.61 0.58 0.55 Non-tax 10.61 13.14 14.07 14.72 15.17 0.58 0.65 0.62 0.60 0.59 Transfer from upper-level govts 213.33 231.06 244.82 269.04 224.97 11.60 11.43 10.78 10.91 8.76 Tax rebate 20.44 25.96 25.96 25.96 â 1.11 1.28 1.14 1.05 â General transfer 128.81 138.02 150.21 224.24 â 7.00 6.83 6.61 9.09 â Earmarked transfer 65.34 68.86 69.92 22.55 â 3.55 3.41 3.08 0.91 â (-) Transfer to upper-level government 1.26 1.76 1.26 3.70 2.21 0.07 0.09 0.06 0.15 0.09 Transfer from lower-level govts â179.44 â208.34 â216.45 â238.24 â192.63 â9.76 â10.31 â9.53 â9.66 â7.50 Transfer from cities and counties 8.41 4.98 5.05 9.82 6.91 0.46 0.25 0.22 0.40 0.27 (-) Transfer to lower-level 187.85 213.32 221.50 248.06 199.54 10.22 10.55 9.75 10.06 7.77 governments Transfer from general fund budget and 1.54 1.72 4.92 6.76 â 0.08 0.09 0.22 0.27 â others Overall balance â10.76 â14.38 â12.46 â3.26 â â0.59 â0.71 â0.55 â0.13 â Change in cash balance 4.69 4.22 3.01 â0.73 â 0.25 0.21 0.13 â0.03 â Withdrawal from reserve â0.71 1.54 0.92 â3.73 â â0.04 0.08 0.04 â0.15 â Financing 6.78 8.62 8.53 7.73 â 0.37 0.43 0.38 0.31 â Borrowing 64.77 53.82 53.15 42.03 36.60 3.52 2.66 2.34 1.70 1.42 Debt amortization 57.99 45.20 44.62 34.31 â 3.15 2.24 1.96 1.39 â Notes and Source: Jiangxi PDF.",0.8358975323763761
"Table 3.6: Financial Situation in terms of General Public Budget, Hunan (CNY Billion) Billion CNY As Percentage of GDP (%) 2016 2017 2018 2019 2016 2017 2018 2019 Expenditure 55.69 63.82 75.12 79.55 1.81 1.89 2.07 1.99 Revenue 42.31 48.12 51.44 51.93 1.37 1.42 1.42 1.30 Tax 32.08 34.59 38.14 37.83 1.04 1.02 1.05 0.95 Non-tax 10.23 13.53 13.30 14.10 0.33 0.40 0.37 0.35 Transfer from Upper-Level Governments 310.28 325.53 346.61 362.69 10.06 9.62 9.54 9.09 Tax Rebate 27.55 30.93 30.94 30.93 0.89 0.91 0.85 0.78 General Transfer 181.62 196.18 214.21 307.71 5.89 5.80 5.90 7.71 Earmarked Transfer 104.30 101.94 104.19 30.73 3.38 3.01 2.87 0.77 (-) Transfer to Upper-level Government 3.19 3.52 2.73 6.68 0.10 0.10 0.08 0.17 Transfer from Lower-Level Governments -316.92 -323.14 -336.83 -355.08 -10.27 -9.55 -9.27 -8.90  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) Billion CNY As Percentage of GDP (%) 2016 2017 2018 2019 2016 2017 2018 2019 Transfer from cities and counties 6.46 6.23 11.44 11.10 0.21 0.18 0.31 0.28 (-) Transfer to Lower-Level Governments 323.38 329.37 348.27 366.18 10.48 9.74 9.59 9.18 Transfer from GFB and Others 3.51 1.83 0.30 0.35 0.11 0.05 0.01 0.01 Overall Balance -16.51 -11.48 -13.60 -19.66 -0.54 -0.34 -0.37 -0.49 Change in cash balance 1.42 -3.96 -1.44 -1.07 0.05 -0.12 -0.04 -0.03 Withdrawal from Reserve -2.13 -1.31 -1.97 2.84 -0.07 -0.04 -0.05 0.07 Financing 17.22 16.75 17.01 19.89 0.56 0.50 0.47 0.50 Borrowing 186.90 119.24 110.20 122.22 6.06 3.52 3.03 3.06 Debt Amortization 169.68 102.49 93.19 102.33 5.50 3.03 2.57 2.57 Notes and source: Department of Finance, Hunan Province.",0.7366510738026012
102 Design of the basin-wide RCS coordination mechanism was supported through the World Bank-financed TA project âPromoting Economic Reform and Capacity Buildingâ and its establishment included as part of the CWRCâs plan during the 14th FYP period for implementing the Yangtze River Protection Law.,0.47349132191051135
China has invested substantially in its wastewater infrastructure systems since 1996 and achieved nearly universal coverage.,0.5757812586697665
The emphasis of Chinaâs wastewater treatment now is to improve the quality of services as well as the efficiency of investment by enhancing financial viability and leveraging private sector participation.,0.887672250921076
"Actions include: (1) Development of integrated wastewater management strategy in demonstration counties, including financial sustainability, integrated O&M, employment equity, workforce roadmap for women and climate resilience and low-carbon technologies; (2) Increased COD reduction (influent COD minus discharged COD) at township-level wastewater treatment plants; and (3) Integrated institution agreements: one entity responsible for O&M of sewer network and wastewater treatment plants.",0.6895897171714089
"The Yangtze River Basin reportedly transmits the largest total volume of marine plastics of any of the worldâs rivers, with an estimated 0.33 (range 0.31â0.48) million tons of plastic discharged into the East China Sea annually.114 The Government is tackling the plastic pollution issue through investments in solid waste management, bans on the import of waste recycling materials, bans on some single- use plastic items, regulations on the use of agricultural plastic film, improved monitoring, reporting and supervision, and promotion of eco-design and material recycling, among other measures.",0.7399806976318359
"The two main challenges are to provide adequate financial incentives to farmers for collection, and to establish financially sustainable channels for recycling.",0.8031996813687411
"The 14th Five-Year Period calls for (a) further increasing the resource utilization rate to 85 percent; (b) establishing a system of animal waste treatment, processing, and returning to the field as fertilizer; and (c) attracting private financing through innovative modes, including public-private partnership and other mechanisms.",0.7916828502308239
Public sector financing is justified by expected positive externalities in line with the Program's focus on public goods.,0.15064788948405872
"Specific private sector actors do not capture the economic benefits of most Program outcomes, limiting the possibility for private financing for many activities (that is, benefits are diffuse and public).",0.8834961110895331
"The Program will develop institutional systems, which will sustain and scale the activities delivering these benefits beyond the Programâs life, with a focus on increasing transparency and efficiency in achieving these outcomes relative to a âno Programâ scenario.",0.583555048162287
"The PforR will provide value-add by focusing on a subset of activities where the Government wants to enhance efficiency, effectiveness, and impact of expenditure.",0.7935912392356179
"This economic assessment uses a simple BCA based on benefit transfer, applied at the sub-basin level for Poyang Lake and Dongting Lake Basins.",0.30559214678677643
"To estimate the programâs economic benefits, benefit transfer from available environmental valuation research in China was used.",0.27803403680974786
These studies utilize the contingent valuation method125 (CVM) to capture the broad range of benefits (both use and non-use economic values) that are expected.,0.32521872086958453
The lower identified estimate was used for a conservative approximation (0.55 percent of household income) of the values Jiangxi and Huanan residents place on improving water quality in these two basins.,0.2060491605238481
"Estimation of Annual WTP Value and Government program Cost130 WTP (0.55% of Government Provincial Population Annual Per Capita Gross income) program Cost (Million) Income (US$) (US$, millions, annual) (US$, millions, total) Jiangxi (Poyang Lake 40.90 5,172 1,163 2,714 Basin) Hunan (Dongting Lake 67.10 5,700 2,104 3,802 Basin) 44.",0.899915175004439
Net economic benefits are positive under a range of discount rates based on conservative assumptions.,0.942600510337136
"Overall program benefits have been projected with the assumptions that (a) investment will be completed within 5 years; (b) benefits will accrue starting from year 5 for a total of 15 years, with full benefits being reached from year 7 onward; (c) operating and maintenance costs of infrastructure and other recurrent costs will be 10 percent of the total program investment cost; and (d) discount rates are 6 and 12 percent131 (Table 3.10).",0.9273048747669567
"ERR and NPV of Water and Ecology Improvements in Program Sub-basins Based on Benefit-Transfer (US$, millions) ERR (%) NPV @ 6% NPV @ 12% Poyang Lake Basin (lower estimate) 15.7 1,957 1,590 Dongting Lake Basin (lower estimate) 18.3 3,684 752 126 Day, B. and Mourato, S. (1998).",0.8548261469060724
Technical Note on Discounting Costs and Benefits in Economic Analysis of World Bank Projects.,0.9206462339921431
The discount rate is recommended to be 6 percent for investments with long-term unquantified social and environmental benefits.,0.745520678433505
"This calculation represents the net present value (at lower and upper bound prices) of the quantified emissions mitigation at a 6 percent discount rate, over 15 years consistent with the economic analysis.",0.3040259968150746
"The systems can reasonably assure that the Programâs financing proceeds will be used for the intended purposes, with due attention to the principles of economy, efficiency, effectiveness, transparency, and accountability.",0.7351979342373934
"Jiangxi Province integrated fiscal transfers from the central government, budgetary funds from local governments and the market, and established Jiangxiâs River Basin Ecological Compensation Fund s ince 2016 (the Program the Bank will finance).",0.30222511291503906
"TBL focuses on construction related works, goods, and consulting services, while GPL focuses on fiscal budget funds financed purchasing activities carried out by government departments, institutions, and organizations.",0.3531027273698287
Multiple-year program budgeting should be prepared to ensure program funds could be secured and county government could prioritize its investment to enhance the efficiency of its scarce financing resources.,0.9216564351862128
"Although the laws could be modernized and aligned to modern principles such as âvalue for moneyâ and âfit for  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) purposeâ, both offer a fair playing field for bidders and promote transparency and competitiveness.",0.8277534138072621
"The financing sources of the Program are quite comprehensive, PIP: Multiple-year program budgeting should be prepared to ensure integrating funds from very broad sources, and some of them are Program funds could be secured and the county government could one-time compensation funds; budget quota was distributed to prioritize its investment to enhance the efficiency of its scarce financing counties/cities in batches and some Program funds were delivered in resources; provincial entities should revisit their budget quota 136   The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) Risk Mitigation Action the second half of the year or even the year-end, which prevents the distribution and take actions to ensure the budget quota could be county government from including the entire Program funds in its distributed to the county/city in advance.",0.8873295350508257
questionable as to whether it offers value for money as the price is predetermined and bidders canât offer a lower price.,0.21599180048162286
"(b) Hunan provincial (and county) agriculture and rural affairs bureau should establish a sustainable incentive mechanism to increase the collection rate of agricultural plastics, in which the existing jobholders should be appropriately considered, for example, the village cleaners.",0.829299579967152
"The engagement of public institutes established practice in World Bank-financed projects in China, including in the GEF Mainstreaming Integrated Water and Environment Management Project (P145897), Economic Transformation and Institutional Capacity Building Project (P144270), Building a Modern Fiscal System Technical Assistance Project (P154694), Yunnan Highway Asset Management Project (P132621), and Guangdong Compulsory Education Project (P154621).",0.4867879260670055
"140The Economic Transformation and Institutional Capacity Building Project (P144270) provided financing for TA on a range of priority reform areas, including river basin management.",0.849796555259011
"The Central Basin IPF is not anticipated to support any physical activities, directly draft policies or regulations, or support feasibility studies/technical designs for future investment projects.",0.8247769962657582
"For example, there could be construction/operation nuisance and community health and safety risks from civil works of physical investment projects following the TA recommendations, such as wastewater and solid waste collection and treatment facilities, sampling and monitoring stations, ecological remediation and river/lake connection works, and so on.",0.5897371552207253
"The Basin IPF would finance TA, goods and non-consulting services, and incremental operating expenses.",0.7897693460637872
"The PPSD states how procurement activities will help the project achieve its development objective and deliver best value for money using the fit-for-purpose procurement and risk-managed approach, giving due consideration to specific project needs and to the countryâs operational and market context.",0.6831693649291992
"Indiaâs real Gross Domestic Product (GDP) growth is expected to reach 6.3 percent in FY23/24, and 6.5 percent over following years.",0.695647803219882
"1 Despite the combined impact of fading base effects on domestic demand and weak global growth on external demand, India will remain the fastest growing large economy, with robust investment and resilient services sector performance.",0.7298384579745206
"The governmentâs sustained investment push, healthy corporate profits, Indiaâs strong macroeconomic fundamentals and a reduction in bank non-performing loans will support private investment.",0.9475870999422941
The governmentâs commitment to consolidating current spending and strong revenue performance should contribute to a narrowing of the overall fiscal deficit (to 8.7 percent in FY23/24) and to stable debt-to-GDP metrics (around 82 percent of GDP over the medium term).,0.6702501557090066
The share of the population living below US$2.15 per person per day (2017 PPP) is estimated to have halved between 2011 and 2019 from 22.5 percent to 12.7 percent.,0.7088119766928933
"Headline employment indicators have improved since 2020, and unemployment rates have recovered in urban and rural areas but concerns about job quality remain.",0.28877550905401056
Indian cities contribute to about two-thirds of the countryâs economic output and are the main recipients of foreign direct investment.,0.6444020704789595
"By 2030, 70 percent of new employment is expected to be generated in cities and the number of urban households in the middle class is likely to more than quadruple.",0.3966466730291193
"Indian cities, as the main engines of economic opportunities and shared prosperity for the country, will need to accommodate 18 million new urban dwellers per year.",0.7554179971868341
"The cost of providing housing, urban services, employment opportunities, and a good quality of life for urban dwellers is estimated at about US$840 billion over the next 15 years.",0.7145661007274281
 Financing Indiaâs Urban Infrastructure Needs: Constraints to Commercial Financing and Prospects for Policy Action (English).,0.7341736880215731
"9 TN is the second largest state in India in terms of gross state domestic product (GSDP) over the past decade, increasing from US$90 billion in FY11/12 to US$217 billion in FY20/21.",0.7083652236244895
"TNâs year-on-year GSDP growth rate was 5.9 percent in 2019/20, which was better than the national growth rate of 3 percent.",0.3400332710959695
"10 Even in FY20/21, when the Indian economy contracted by 7.3 percent, TNâs real GSDP grew by 1.4 percent, owing to the stateâs well-diversified economy and a relatively lower COVID-19 pandemic caseload.",0.6624914949590509
"With strong macroeconomic indicators, a sound industrial base, and abundant skilled personnel, TN has successfully attracted sizeable volume of foreign direct investment over the last decade.",0.7938063361428
"The manufacturing and the service sectors, which account for 30 percent and 58 percent of TNâs GSDP, respectively, contribute to the growth of urban areas, positioning them as growth engines of the state.",0.8095327724109996
"It also set up, with the World Bankâs support, the Tamil Nadu Urban Development Fund (TNUDF) in the early 2000s, which aimed to not only scale up investments in the ULBs but also promote the overall urban governance reform agenda by empowering the ULBs to mobilize own resources, deliver services, and be more accountable to city residents.",0.9259911450472745
The TNUDF has supported over US$3.2 billion in urban investments while maintaining an outstanding track record of 100 percent loan repayments from the ULBs.,0.8950007178566672
"However, such initiatives have not been sufficient in the face of fast-paced urbanization and the scale of investment needed for urban infrastructure.",0.8132484609430487
Urban infrastructure investments in TN must be scaled up significantly over the next 15 years in order to meet unmet demands in terms of urban services delivery gaps.,0.9544513008811257
"To address gaps in basic services in transport, water supply and sanitation (WSS), and other sectors, the ULBs will require a significant scale-up in capital investments, estimated at US$2.8 billion 7 Mohanty, Abinash, and Shreya Wadhawan.",0.890245957808061
"ULBs continue to face urban governance challenges, including an insufficient revenue base, and limited institutional capacity, as elaborated below: (a) Own source revenue (OSR) mobilization was 48.7 percent of total revenue in 2019â2020, down from 50.2 percent in 2015â2016 and below its potential.",0.16667285832491788
"Moreover, insufficient OSRs, coupled with weak technical capacities and high initial costs, make it difficult for smaller ULBs to tap into municipal bond issuance, which is another much-needed avenue for resource mobilization.",0.6899163506247781
"Women traditionally carry most of the burden for collecting water from standpipes, tankers, and handpumps and managing 12 Data on service gaps and investment needs are from Next Generation of Urban Sector Interventions for ULBs in Tamil Nadu, June 2022.",0.052189593965357
"Further, with an unmetered, erratic rationing water supply regime, many ULBs face high costs and low flat tariffs, which constrain their ability to recover O&M costs and/or limit their capacity to further invest in extended coverage and services quality.",0.7865765311501243
"ULBs also have a large role to play in climate change mitigation by taking low-carbon pathways, such as improved energy efficiency and increased use of renewable energy in infrastructure investment and operation.",0.22178875316273083
"However, integrated planning at the city level to coordinate the climate investment needs of multiple sectors remains limited.",0.8926193930886008
"Urban Vision 2031 aims to achieve universal access to basic infrastructure and services in all ULBs, mainstream climate-resilient infrastructure design and urban development, and strengthen ULBsâ institutional capacity.",0.943504506891424
"Aligned with the Sustainable Development Goals, it lays out plans for increasing green spaces and providing safe and adequate drinking water to people, including ensuring water availability and citywide safely managed sanitation in all ULBs.",0.7515490271828391
"Investments guided by Urban Vision 2031 are leveraging funding from several national flagship urban programs, including the âAtal Mission for Rejuvenation and Urban Transformation 2.0â (AMRUT 2.0) and the âSwachh Bharat Mission Urban 2.0â (SBM Urban 2.0 or Clean India Program), and are underpinned by the stateâs firm commitment to deepen policy reforms in urban governance, planning, and financing.",0.9054439718073065
"The proposed Tamil Nadu Climate Resilient Urban Development Program (TNCRUDP) (the Program), a Program-for-Results (PforR) operation with an Investment Project Financing (IPF) component focusing on Technical Assistance (TA), will support implementation of the WSS and Urban Governance pillars of Urban Vision 2031 in 21 participating ULBs where there is high climate vulnerability and there are substantial gaps in WSS services, OSR, and institutional capacity.",0.5395456660877574
"Area I of the CPF, âpromoting resource efficient growthâ, focuses on creating urban footprints that are green, livable, and productive and improve disaster and climate resilience.",0.7007291967218573
Pillars I and III of the 2018 Systematic Country Diagnostic (SCD) recognize the role of efficient cities as a direct contributor to a resource-efficient growth path for India.,0.630690184506503
"The SCD identifies policies and actions to make cities more productive and livable, including reducing their environmental impacts and strengthening city finances and public sector management.",0.6458497914400968
"The Program directly contributes to these areas as it supports making ULBs more livable and productive, by investing in urban governance, climate resilience, and WSS.",0.8837204846468839
" âIndiaâs Updated First NDC under Paris Agreement (2021â2030).â  The World Bank Tamil Nadu Climate Resilient Urban Development Program (P179189) expanding green cover; and enhancing the resilience of both institutions and infrastructure to climate hazards such as extreme heat, floods, and sea level rise.",0.8299927277998491
"The TNSUDP, which was completed on , has delivered improved urban services to 1.7 million people, and incentivized reforms to improve OSRs and citizen engagement in three ULBs through a performance-based grant pilot.",0.7170634703202681
The World Bank is currently supporting the Chennai City Partnership Program that provides a model of urban reforms and service improvements cutting across sectoral boundaries.,0.9247433922507546
"The proposed operation has a strong focus on system-wide institutional reforms on urban management, including improving municipal finance by increasing OSRs and issuing municipal bonds, and mainstreaming climate-resilient actions at the investment and institutional levels.",0.8191402608698065
"Globally, the World Bank has a wide and diverse experience of supporting cities in strengthening their governance, financing, institutional, and service delivery systems, especially in Asia, Africa, and Latin America.",0.19965457916259766
